ID,ORIG_FID,ORIG_LEN,fclass,name,lon,lat,LST,NDVI,GVI_Mean
120,2099,50.0,residential,Jalan Sikudangan,103.88323219,1.32985377,41.0467265202,0.160007409,0.11234191894531251
121,2178,50.0,residential,Kim Chuan Lane,103.8913692,1.33946088,41.0329260393,0.303188153,0.24641967773437498
122,425,50.0,primary,Bartley Road East,103.88735475,1.34136619,41.0229858985,0.309719396,0.13447509765625001
123,1107,50.0,secondary,Kaki Bukit Avenue 1,103.90283369,1.33247274,41.020557676,0.302175175,0.2843218994140625
124,1770,100.0,primary,Airport Road,103.89167961,1.33457169,41.0205251254,0.57902801,0.3927032470703125
125,2214,50.0,residential,Joo Seng Road,103.88208239,1.33675027,41.0188974653,0.333414683,0.31676025390625
126,1735,50.0,tertiary,Ubi Road 3,103.89760723,1.33306174,41.0103673068,0.230370047,
127,749,50.0,residential,MacTaggart Road,103.88581495,1.33484608,41.0086766756,0.277262932,0.39510864257812506
128,770,50.0,tertiary,Ubi Avenue 3,103.8958678,1.33254505,41.0039503915,0.29331487,0.32681884765624997
129,433,50.0,primary,Paya Lebar Road,103.88923705,1.33246247,40.9851033137,0.25785362,0.29220214843750003
130,1017,100.0,primary,Upper Paya Lebar Road,103.88686219,1.33839878,40.9776163968,0.321490086,0.261912841796875
131,546,50.0,primary,Airport Road,103.88945419,1.33376793,40.9718915499,0.45333066,0.43064453125
132,2175,50.0,residential,Defu Lane 12,103.89665907,1.34014333,40.9445680891,0.373055655,0.37555908203125
133,1182,50.0,secondary,Bartley Road East,103.89747906,1.34045097,40.9342437157,0.181403247,
134,423,50.0,residential,Kim Chuan Terrace,103.89073909,1.33950093,40.927488327,0.203435888,0.18564453125
135,787,50.0,residential,Ubi View,103.89728984,1.33231159,40.869133289,0.256637704,0.0029034423828125
136,2285,50.0,residential,Tai Seng Link,103.88980532,1.33644661,40.8553458623,0.329296732,0.3848162841796875
137,2606,50.0,primary,Upper Paya Lebar Road,103.88672981,1.33894377,40.8500228295,0.472910137,0.2943914794921875
138,1896,100.0,primary,Bartley Road East,103.88646007,1.34131504,40.8264954885,0.101487378,0.416982421875
139,1865,50.0,residential,Kaki Bukit Industrial Terrace,103.90261455,1.336286,40.8178749084,0.153103221,0.12578796386718752
140,376,300.0,primary,Upper Paya Lebar Road,103.88690003,1.33850899,40.8176756639,0.467743774,0.287525634765625
141,260,100.0,residential,Davidson Road,103.88508418,1.3337419,40.7813081741,0.020210491,0.00123779296875
142,2555,50.0,residential,Jalan Melati,103.88274388,1.32914472,40.7812502725,0.199529689,0.1780072021484375
143,19,50.0,tertiary,Ubi Avenue 3,103.89751726,1.33322233,40.7749724755,0.171979374,
144,2015,50.0,residential,Kim Chuan Drive,103.89085008,1.34113054,40.768445015,0.134123768,0.1236041259765625
145,989,100.0,primary,MacPherson Road,103.8833997,1.33235839,40.7605018616,0.072460477,0.06065063476562499
146,362,50.0,residential,Jalan Jermin,103.88323066,1.33061526,40.7532366239,0.215794579,0.185203857421875
147,452,50.0,residential,Kampong Ampat,103.88307523,1.3359899,40.7472820282,0.17738739,0.12181213378906249
148,2141,50.0,secondary,Bartley Road East,103.90071584,1.33888982,40.7447148837,0.338179882,0.2342730712890625
149,2606,100.0,primary,Upper Paya Lebar Road,103.88692976,1.33853883,40.7439058744,0.497420255,0.3301031494140625
150,270,50.0,residential,Playfair Road,103.88692182,1.33316106,40.7432975769,0.232260472,0.148284912109375
151,2414,50.0,secondary,Kim Chuan Road,103.89127815,1.34131163,40.7076854706,0.380611307,0.2944183349609375
152,989,50.0,primary,MacPherson Road,103.88295985,1.33226625,40.7040068309,0.110877589,0.046474609375
153,102,50.0,residential,Kim Chuan Terrace,103.89094488,1.34065726,40.7008811406,0.301798127,0.233453369140625
154,2502,50.0,residential,Defu Lane 12,103.89458691,1.33971332,40.6812788645,0.341615196,0.28616699218749997
155,494,50.0,residential,Kampong Ampat,103.88252477,1.33257398,40.6739152273,0.304592486,0.1374346923828125
156,1937,50.0,primary,Upper Paya Lebar Road,103.88570553,1.34039387,40.6623287201,0.525990461,0.0705743408203125
157,2509,50.0,residential,Ubi Road 2,103.89453906,1.33473122,40.6613330841,0.395859701,0.277498779296875
158,2453,50.0,primary,MacPherson Road,103.88573321,1.3328799,40.657954216,0.323709372,0.2923809814453125
159,2517,50.0,residential,Defu Lane 12,103.8950585,1.33971819,40.656599485,0.333013708,0.41269287109374997
160,376,50.0,primary,Upper Paya Lebar Road,103.88563793,1.34037477,40.6386410106,0.401076687,0.07054687500000001
161,776,50.0,tertiary,Ubi Avenue 1,103.90296184,1.32804088,40.615488786,0.333288322,0.3884991455078125
162,2414,100.0,secondary,Kim Chuan Road,103.8915173,1.34092882,40.6065937923,0.377677187,0.38561706542968754
163,269,50.0,residential,Kim Chuan Lane,103.89170931,1.33976595,40.6025403341,0.276828002,0.3162939453125
164,2493,150.0,secondary,Airport Road,103.89812733,1.34060523,40.5965147752,0.221482998,
165,1527,50.0,tertiary,Kaki Bukit Road 3,103.90173895,1.33821262,40.5732002258,0.314922037,0.27070068359375
166,1408,100.0,primary,MacPherson Road,103.88675142,1.33310653,40.5342386686,0.220999748,0.2997894287109375
167,260,50.0,residential,Davidson Road,103.88498554,1.33418305,40.5313935961,0.170988841,0.016177978515625
168,86,50.0,tertiary,Kaki Bukit Avenue 2,103.9015911,1.3381465,40.5015021104,0.31139435,0.2192437744140625
169,261,50.0,residential,Pereira Road,103.88619518,1.33775652,40.4655294418,0.276468335,0.39462463378906254
170,975,50.0,residential,Playfair Road,103.88657988,1.33417693,40.4644461412,0.191057261,0.29734924316406247
171,1408,50.0,primary,MacPherson Road,103.88631301,1.33300766,40.4638149555,0.255865266,0.2396063232421875
172,311,50.0,residential,Tai Seng Link,103.89065588,1.33766591,40.4543314847,0.285297644,0.24976196289062502
173,37,50.0,secondary,Airport Road,103.89660528,1.33864558,40.4043435317,0.599652584,0.46836730957031253
174,1801,50.0,secondary,Ubi Avenue 2,103.89784794,1.32929505,40.4005255018,0.296455703,0.2498577880859375
175,1193,50.0,residential,Defu Lane 12,103.89547668,1.33945031,40.374912262,0.281119857,0.2487567138671875
176,282,100.0,primary,Paya Lebar Road,103.88917698,1.33187695,40.3623953599,0.33320403,0.376727294921875
177,1217,50.0,secondary,Ubi Avenue 2,103.90129581,1.33094947,40.3591127396,0.192409041,0.187706298828125
178,395,250.0,residential,Defu Lane 12,103.89638805,1.34053848,40.3498423894,0.260300986,0.41571960449218753
179,284,50.0,primary,MacPherson Road,103.88736482,1.33324713,40.346529007,0.23948332,0.27432617187499997
180,713,50.0,tertiary,Ubi Avenue 3,103.89797742,1.33342573,40.3229470686,0.210476397,
181,2069,150.0,secondary,Bartley Road East,103.90009534,1.33941611,40.3224067688,0.413644527,
182,1686,50.0,primary,MacPherson Road,103.88546135,1.33268572,40.3142195482,0.225012147,0.1533929443359375
183,423,100.0,residential,Kim Chuan Terrace,103.89044418,1.33984206,40.3029143594,0.177230995,0.21552185058593748
184,1272,50.0,residential,Tai Seng Avenue,103.89040035,1.33780321,40.2695679298,0.372990051,0.329112548828125
185,2168,50.0,primary,MacPherson Road,103.88886803,1.33360885,40.246465683,0.107783804,0.1313525390625
186,2665,50.0,residential,Kim Chuan Terrace,103.89059576,1.34035558,40.2342082432,0.221083219,0.1398052978515625
187,1163,50.0,residential,Tai Seng Street,103.88916007,1.33677464,40.2336559296,0.324966234,0.4720294189453125
188,78,100.0,residential,Jalan Raya,103.88294773,1.32847906,40.1877888766,0.146534099,0.11750732421875
189,1066,50.0,residential,Kim Chuan Terrace,103.88996071,1.34040276,40.1806341807,0.149823084,0.17017578125
190,2214,100.0,residential,Joo Seng Road,103.88194965,1.33632094,40.1676927046,0.611155729,0.5034106445312501
